18.9991666666667,-66.5281666666667,0
-30.4874,-177.7174,1
19.04,-66.5155,0
34.8003,70.7847,1
19.0806666666667,-66.4953333333333,0
19.1158333333333,-66.4973333333333,0
10.4383,92.1484,1
19.0588333333333,-66.4981666666667,0
18.999,-66.5076666666667,0
19.0701666666667,-66.5043333333333,0
51.1545,-178.6399,0
56.0098,-149.2434,0
52.909,-167.6458,1
51.2589,176.6676,1
51.1905,176.6715,1
-19.1839,64.0,1
60.4765,-139.6706,0
62.125,-148.92,0
-27.1647,-63.4202,1
-24.5889,179.849,1
64.688,-147.718,0
-6.3414,130.2666,1
60.293,-153.728,1
62.043,-149.366,0
0.2667,122.8147,1
52.6393,158.9807,1
44.3962,-129.8238,0
11.8652,143.7981,1
19.0826666666667,-66.5168333333333,0
-32.4675,-178.5246,1
19.1321666666667,-66.5135,0
19.1026666666667,-66.5066666666667,0
19.1126666666667,-66.511,0
19.0478333333333,-66.4775,0
-6.1262,130.2511,1
59.182,-152.502,0
19.5486666666667,-155.654666666667,0
19.132,-65.9893333333333,0
13.7613,145.3171,1
52.8015,-167.6102,0
36.168,69.2373,1
55.9138,110.4159,1
59.893,-152.676,0
41.8102,-80.9995,0
27.6151,141.5946,1
52.0101,160.3352,1
40.4476,142.1388,1
17.615,145.6933,1
38.876,-111.557333333333,0
-17.7251,-178.7097,1
37.6824,20.9266,1
35.55566667,-96.74616667,0
49.8733,155.9543,1
35.3273,133.0704,1
16.6981,-46.5568,1
35.3787,133.2441,1
35.3627,133.1106,2
60.5634,-139.8906,0
-2.6605,129.6094,1
57.639,-155.588,0
60.505,-139.643,0
-4.8453,134.0812,1
2.2085,126.886,1
18.0105,-66.7991666666667,0
48.0532,148.1499,1
60.551,-140.065,0
60.525,-140.12,0
44.077,-105.4942,0
16.0168,-104.7192,1
60.4237,-139.5231,0
60.567,-139.848,0
43.7554,-105.3976,0
18.7081666666667,-66.1643333333333,0
43.5739,-105.2914,0
9.808,126.2471,1
44.3196,-105.4845,0
60.551,-140.167,0
43.5846,148.172,1
-22.2476,-177.3015,1
-15.2978,-75.9667,1
31.0117,141.5785,1
61.918,-151.057,0
50.1551,156.4484,1
60.535,-140.089,0
19.0983333333333,-67.7023333333333,0
14.0896,145.4377,1
57.554,-156.404,0
36.4933,9.2573,1
62.043,-149.781,0
60.5181,-140.1016,0
60.3731,-139.5036,0
10.7686,-70.0154,1
-7.0307,129.1433,1
51.3971,159.1525,1
-5.7056,110.4965,1
16.3075,-98.7515,1
-20.8565,-69.1288,1
38.1003,72.9281,1
-55.4989,-26.3296,1
-16.7779,-175.1371,1
6.7122,-73.0079,1
56.694,-149.372,0
-55.2764,-30.225,1
19.4015,-64.6586,0
19.3803,-64.6751,0
51.2573,159.6879,1
51.523,159.7724,1
-17.9641,-178.4907,1
-5.633,147.6775,1
0.6062,120.3385,1
29.5094,103.7775,1
61.078,-149.805,0
26.326,92.3084,1
26.3621,92.3991,1
-51.4791,138.3134,1
58.465,-154.493,0
-28.9012,-67.4819,1
62.932,-149.108,0
37.0203333333333,-121.811833333333,0
44.1692,-105.4131,0
19.6129,-157.3798,0
44.3753,-105.5713,0
58.49553298950195,-154.56753540039062,0
49.9381,156.3294,1
36.5245,-83.7918333333333,0
13.8575,39.985,1
18.297,-66.0808333333333,0
53.1633,160.5388,1
51.735,159.6407,1
62.139,-151.976,0
18.9848333333333,-65.8228333333333,0
36.963,-111.871,0
18.9006666666667,-66.4693333333333,0
-19.135,-69.7427,1
12.6078,-87.8135,1
41.2773333333333,-111.606333333333,0
16.8188,-99.5313,1
59.486,-155.41,0
-43.5412,39.1615,2
32.3007,-104.4887,0
0.0132,97.6282,1
60.551,-139.992,0
41.0158,142.7975,1
51.2763,159.5701,1
19.1816,-64.8293,0
51.5448,159.4316,1
51.2948,159.6654,1
51.504,159.6394,1
-55.4591,-29.4847,1
19.0513333333333,-64.8848333333333,0
-23.9875,-179.4644,1
-58.692,-25.3448,1
19.2276666666667,-64.8138333333333,0
58.621,-152.456,0
31.937,-103.383,0
19.193,-64.6955,0
60.5107,-140.199,0
42.3397,84.9827,1
60.4977,-140.1679,0
2.6687,128.5003,1
-28.3118,-176.1173,1
60.5616,-139.9543,0
60.5179,-140.0638,0
18.0045,-66.6423333333333,0
-19.3948,-177.5545,1
63.736,-149.283,0
54.454,-160.43,0
-37.3637,-73.9142,1
60.4934,-140.174,0
54.6889,-162.1567,0
59.002,-138.065,0
16.6496,-99.5794,1
-20.2957,-177.8532,1
60.5059,-140.0699,0
51.5391,159.5058,1
18.1291,-64.3621,0
-5.4657,152.1212,1
11.0635,-87.8279,1
54.3678,-160.4132,0
-4.5781,152.2622,1
60.4872,-140.0733,0
2.8161,128.5779,1
-44.3551,-78.0803,1
60.4698,-139.5678,0
5.8225,127.148,1
46.2545,150.3454,1
-6.7437,115.5485,1
34.2461,24.2503,1
-6.2802,152.3352,1
-23.5661,69.5745,1
4.9406,127.5406,1
-14.7071,-76.4446,1
24.6862,121.7777,1
19.9373333333333,-156.274166666667,0
-17.9496,-178.5475,1
12.9804,49.7398,1
60.4652,-140.1729,0
-18.5586,-69.8408,1
52.1425,-176.8851,0
60.5386,-139.9769,0
60.4689,-139.9943,0
38.2809,38.9482,1
46.386,150.4546,1
-17.4128,167.7423,1
50.8912,160.2562,1
19.2158,145.4832,1
33.4094,138.1968,1
36.5231666666667,-121.109166666667,0
-21.8433,-178.0099,1
34.8378,104.4259,1
36.8998,71.3266,1
60.5542,-140.0334,0
6.6345,-72.8528,1
54.4167,-159.9724,0
18.9063333333333,-65.4656666666667,0
37.2437,71.8756,1
18.441,-68.567,0
-3.0156,102.9371,1
55.923,-157.894,0
-45.4688,96.4414,2
58.35,-137.329,0
19.2327,-68.4776,0
51.1513,178.6286,0
-1.9381,-78.8688,1
56.251,-155.106,0
64.753,-147.737,0
56.331,-156.213,0
-4.4907,154.0955,1
9.6401,125.9969,1
51.3703,-171.016,0
18.463,-66.1996666666667,0
-20.1338,-175.8472,1
-15.3435,-174.7099,1
60.5345,-140.0797,0
60.194,-153.213,0
16.6586,-99.5234,1
61.197,-150.564,0
60.299,-152.584,0
-5.8198,112.4497,1
-6.4312,143.6617,1
-6.7069,103.5921,1
-24.2501,-66.943,1
-22.6606,-177.0097,1
43.6418,148.0595,1
38.4695,69.4342,1
39.4947,40.6237,1
63.143,-151.375,0
-5.3395,131.9503,1
53.021,159.5882,1
63.159,-151.377,0
-22.2694,-65.997,1
15.0594,-60.5358,1
60.5379,-140.1198,0
18.1113333333333,-67.046,0
-1.7724,-77.9219,1
18.6635,-68.18,0
43.6482,-105.3428,0
0.5275,125.9465,1
45.073,-106.7917,0
41.2038,-116.6826,0
59.939,-141.491,0
2.9178,128.7332,1
51.9261,158.4773,1
53.0746,-168.0505,0
-19.8773,-176.1241,1
-26.5343,-70.1436,1
32.143,-101.05,0
32.143,-101.06,0
-19.5644,-69.3055,1
-5.1937,131.6878,1
41.0191,83.4482,1
60.512,-140.1164,0
19.236,-155.527666666667,0
16.823,-99.387,1
60.4751,-139.8138,0
-21.9869,-179.412,1
16.7519,-99.3249,1
16.712,-99.4321,1
50.3422,156.5459,1
60.5136,-140.0886,0
61.724,-146.311,0
52.869,-168.2694,0
16.8335,-99.4636,1
60.4722,-139.9944,0
16.798,-99.3939,2
51.9057,-170.4268,0
60.5095,-139.9843,0
60.5273,-140.0289,0
57.286,-156.238,0
60.313,-152.281,0
-5.9747,150.0567,1
60.5718,-139.9004,0
19.1928333333333,-155.373333333333,0
-53.8657,-121.4003,1
-53.9644,-120.8236,1
60.6155,-139.8937,0
-16.604,67.3516,1
56.2768,-149.2973,0
18.4891666666667,-67.5165,0
13.2801,-88.3283,1
60.5989,-139.9609,0
-21.056,-11.5077,1
60.5192,-139.9299,0
-57.327,-25.4193,1
57.653,-156.155,0
32.3981666666667,-115.229666666667,0
60.5076,-140.2205,0
60.5148,-139.937,0
11.3371,-86.8199,1
37.7663333333333,-121.955666666667,0
-42.6978,-74.4089,0
61.924,-149.292,0
60.5567,-140.0672,0
-42.646,-73.9813,1
-57.2667,-25.4724,1
51.4855,-176.5579,0
-21.1873,-178.2067,1
-15.4795,-76.3908,1
13.2479,146.0834,1
43.3587,-126.7186,0
60.5528,-140.0119,0
-21.6906,-68.5036,1
17.7176,145.9978,1
60.513,-140.1389,0
60.451,-140.0177,0
-18.6924,168.6565,1
60.5337,-140.1112,0
60.5061,-140.182,0
51.607,159.5277,1
60.4987,-140.1357,0
31.66,-104.39,0
2.2262,127.4086,1
60.4299,-140.0621,0
45.3919,118.4334,1
60.4758,-140.0635,0
51.0674,158.1111,1
60.5547,-139.74,0
56.1601,164.6588,1
10.5874,-62.6707,1
57.424,-154.113,0
60.4541,-139.9731,0
43.9415,142.2978,1
60.544,-140.0715,0
60.5239,-140.0721,0
-16.2386,168.0771,1
51.8815,159.4502,1
14.1802,51.9094,1
57.614,-155.27,0
60.4625,-139.7304,0
13.994,52.279,1
60.549,-139.868,0
19.2151,-68.9508,0
-37.1241,-72.962,1
22.8108,95.9011,1
60.5099,-139.9754,0
60.4443,-139.9028,0
51.8289,178.4936,0
60.5848,-139.9587,0
